0,2020 CHRYSLER,PACIFICA,Touring L Minivan 4D,"V6, 3.6 Liter",19 City / 28 Hwy,Black,Black,"Automatic, 9-Spd",4 Door Minivan,1,"$26,990","27,340 miles"
1,2019 NISSAN,ROGUE SPORT,S Sport Utility 4D,"4-Cyl, 2.0 Liter",24 City / 30 Hwy,Black,Black,"Automatic, CVT W/Xtronic",4 Door SUV,1,"$17,990","31,770 miles"
2,2019 INFINITI,Q70,3.7 Luxe Sedan 4D ,"V6, 3.7 Liter",18 City / 25 Hwy,Blue,Beige,"Auto, 7-Spd Manual",4 Door Sedan,1,"$28,590"," 14,509 miles"
3,2019 NISSAN,KICKS,SV Sport Utility 4D,"4-Cyl, 1.6 Liter",31 City / 36 Hwy,White,Charcoal,"Auto, CVT Xtronic",4 Door SUV,1,"$16,990","16,234 miles"
4,2020 CHEVROLET,SPARK,LS Hatchback 4D,"4-Cyl, ECOTEC, 1.4 Liter",30 City / 38 Hwy,Gray,Black,"Automatic, CVT",4 Door Hatchback,2,"$13,990","13,960 miles"
5,2018 KIA,FORTE,LX Sedan 4D,"4-Cyl, 2.0 Liter",29 City / 37 Hwy,Black,Black,"Automatic, 6-Spd W/Sportmatic",4 Door Sedan,1,"$13,990","62,400 miles"
6,2016 VOLKSWAGEN,BEETLE,1.8T S Hatchback 2D,"4-Cyl, Turbo, 1.8 Liter",25 City / 34 Hwy,White,Black,"Auto, 6-Spd Tiptronic SM",2 Door Hatchback,2,"$16,990","26,207 miles"
7,2017 NISSAN,ALTIMA,2.5 SV Sedan 4D,"4-Cyl, 2.5 Liter",27 City / 39 Hwy,Black,Charcoal,"Automatic, Xtronic CVT",4 Door Sedan,1,"$15,590","46,015 miles"
8,2017 SUBARU,CROSSTREK,2.0i Premium Sport Utility 4D,"4-Cyl, PZEV, 2.0 Liter",26 City / 33 Hwy,White,Ivory,"Auto, CVT W/Lineartronic",4 Door SUV,2,"$19,990","35,698 miles"
9,2018 MAZDA,CX-3,Grand Touring Sport Utility 4D,"4-Cyl, SKYACTIV-G, 2.0 Liter",27 City / 32 Hwy,Red,Parchment,"Auto, 6-Spd Manual Spt",4 Door SUV,1,"$19,990","44,830 miles"
10,2018 TOYOTA,4RUNNER,SR5 Sport Utility 4D,"V6, 4.0 Liter",17 City / 21 Hwy,White,Black,"Automatic, 5-Spd W/Sequential Shift",4 Door SUV,1,"$29,590","60,753 miles"
11,2018 LEXUS,ES,ES 350 Sedan 4D ,"V6, 3.5 Liter",21 City / 30 Hwy,Black,Beige,"Auto, 6-Spd Seq Shft",4 Door Sedan,2,"$27,990"," 35,954 miles"
