0,2014 MAZDA,MAZDA3,i Touring Hatchback 4D,"4-Cyl, SKYACTIV-G, 2.0L",30 City / 40 Hwy,Gray,Black,Auto 6Spd SKYACTIV Manual,4 Door Hatchback,2,"$11,990","71,588 miles"
1,2014 NISSAN,ALTIMA,2.5 Sedan 4D,"4-Cyl, 2.5 Liter",27 City / 38 Hwy,Gray,Charcoal Cloth,"Automatic, Xtronic CVT",4 Door Sedan,1,"$10,590","67,166 miles"
2,2012 MAZDA,MX-5 MIATA,Sport Convertible 2D,"4-Cyl, 2.0 Liter",22 City / 28 Hwy,Black,Black,"Manual, 5-Spd",2 Door Convertible,1,"$13,990","56,642 miles"
3,2018 CHEVROLET,CRUZE,LT Sedan 4D ,"4-Cyl, Turbo, 1.4 Liter",29 City / 40 Hwy,Red,Jet Black,"Automatic, 6-Spd",4 Door Sedan,1,"$10,990"," 78,985 miles"
4,2017 INFINITI,QX60,3.5 Sport Utility 4D,"V6, 3.5 Liter",19 City / 26 Hwy,Gray,Graphite,"Automatic, CVT W/Manual Mode",4 Door SUV,2,"$28,990","21,980 miles"
5,2019 JEEP,CHEROKEE,Latitude Sport Utility 4D,"4-Cyl, Zero Evap, 2.4 Liter",21 City / 28 Hwy,White,Black Interior Color,"Automatic, 9-Spd",4 Door SUV,1,"$18,990","36,423 miles"
6,2017 BUICK,ENCORE,Preferred Sport Utility 4D,"4-Cyl, ECOTEC, 1.4T",24 City / 30 Hwy,Black,Ebony,"Auto, 6-Spd OD ShftCtrl",4 Door SUV,2,"$15,990","32,966 miles"
7,2018 JEEP,COMPASS,Latitude Sport Utility 4D,"4-Cyl, MultiAir, 2.4 Liter",22 City / 30 Hwy,Black,Black Interior Color,"Automatic, 9-Spd",4 Door SUV,2,"$19,990","17,998 miles"
8,2013 HYUNDAI,VELOSTER,Coupe 3D,"4-Cyl, 1.6 Liter",28 City / 37 Hwy,Red,Black,"Auto, 6-Spd EcoShft DCT",3 Door Coupe,2,"$12,990","31,693 miles"
9,2018 DODGE,CHARGER,GT Sedan 4D ,"V6, 3.6 Liter",18 City / 27 Hwy,Gray,Black Interior Color,"Auto, 8-Spd W/AutoStk",4 Door Sedan,2,"$23,990"," 31,793 miles"
10,2013 JEEP,WRANGLER,Unlimited Sport S SUV 4D ,"V6, 3.6 Liter",16 City / 21 Hwy,Silver,Black Interior Color,"Manual, 6-Spd",4 Door SUV,2,"$26,990"," 37,381 miles"
11,2017 SMART,FORTWO,Pure Hatchback Coupe 2D,"3-Cyl, Turbo, 1.0 Liter",34 City / 39 Hwy,White,Black,"Auto, 6-Spd Twinamic",2 Door Hatchback,1,"$10,990","17,624 miles"
12,2017 NISSAN,ALTIMA,2.5 SR (2017.5) Sedan 4D,"4-Cyl, 2.5 Liter",27 City / 39 Hwy,Black,Sport Interior,"Automatic, Xtronic CVT",4 Door Sedan,1,"$14,990","41,255 miles"
13,2019 FORD,FUSION,S Sedan 4D,"4-Cyl, 2.5 Liter",21 City / 31 Hwy,Black,Med Lt Stone Cloth Seats,"Automatic, 6-Spd W/SelectShift",4 Door Sedan,1,"$15,990","14,293 miles"
14,2012 HONDA,ACCORD,EX-L Sedan 4D,"4-Cyl, VTEC, 2.4 Liter",23 City / 34 Hwy,White,Beige,"Automatic, 5-Spd",4 Door Sedan,2,"$13,990","43,322 miles"
15,2017 FORD,FIESTA,ST Hatchback 4D,"4-Cyl, EcoBoost, Turbo, 1.6 Liter",26 City / 33 Hwy,Gray,Charcoal Black/Contrast Sti,"Manual, 6-Spd",4 Door Hatchback,2,"$14,990","43,831 miles"
16,2018 NISSAN,ROGUE,S Sport Utility 4D,"4-Cyl, 2.5 Liter",26 City / 33 Hwy,White,Black,"Auto, CVT Xtronic",4 Door SUV,1,"$14,590","64,003 miles"
17,2014 FORD,FOCUS ST,Hatchback 4D ,"4-Cyl, EcoBoost, 2.0T",23 City / 32 Hwy,White,Charcoal Black Cloth Seats,"Manual, 6-Spd",4 Door Hatchback,2,"$16,590"," 29,411 miles"
18,2014 TOYOTA,COROLLA,LE Sedan 4D,"4-Cyl, 1.8 Liter",29 City / 38 Hwy,Silver,Ash,"Automatic, CVTi-S",4 Door Sedan,1,"$12,590","32,145 miles"
19,2012 FORD,FOCUS,SE Sedan 4D,"4-Cyl, 2.0 Liter",27 City / 37 Hwy,Blue,Med Light Stone Cloth Seats,"Auto, 6-Spd W/SelShft",4 Door Sedan,1,"$8,990","79,368 miles"
20,2012 FORD,FUSION,Hybrid Sedan 4D,"4-Cyl, Hybrid, 2.5 Liter",41 City / 36 Hwy,White,Med Lt Stone Lthr Trim Seat,"Automatic, CVT",4 Door Sedan,1,"$9,990","82,493 miles"
21,2014 SUBARU,OUTBACK,2.5i Limited Wagon 4D,"4-Cyl, 2.5 Liter",24 City / 30 Hwy,Blue,Brown,"Automatic, CVT W/Manual Mode",4 Door Wagon,2,"$14,990","96,754 miles"
22,2015 FORD,FOCUS,SE Sedan 4D,"4-Cyl, Flex Fuel, 2.0L",27 City / 40 Hwy,Beige,Charcoal Black Cloth Seats,"Auto, 6-Spd Powershift",4 Door Sedan,1,"$10,990","44,506 miles"
23,2014 CHEVROLET,EQUINOX,LTZ Sport Utility 4D,"4-Cyl, 2.4 Liter",22 City / 32 Hwy,White,Brown,"Automatic, 6-Spd",4 Door SUV,2,"$14,990","59,077 miles"
24,2019 VOLKSWAGEN,GOLF SPORTWAGEN,TSI SE Wagon 4D ,"4-Cyl, Turbo, 1.4 Liter",27 City / 36 Hwy,Black,Titan Black Cloth,"Automatic, 8-Spd & Tiptronic",4 Door Wagon,1,"$15,990"," 33,356 miles"
25,2013 SUBARU,IMPREZA,2.0i Premium Wagon 4D,"4-Cyl, PZEV, 2.0 Liter",27 City / 36 Hwy,Blue,Black,"Automatic, CVT W/Manual Mode",4 Door Wagon,1,"$13,590","39,510 miles"
26,2015 KIA,SORENTO,LX Sport Utility 4D,"4-Cyl, GDI, 2.4 Liter",19 City / 25 Hwy,Black,Beige,"Auto, 6-Spd OD Sptmatc",4 Door SUV,1,"$13,590","79,934 miles"
