42,2016 DODGE,CHALLENGER,SXT Plus Coupe 2D,"V6, 3.6 Liter",19 City / 30 Hwy,Purple,Other,"Automatic, 8-Spd",2 Door Coupe,1,"$22,990","42,752 miles"
43,2013 HONDA,CIVIC,LX Sedan 4D,"4-Cyl, I-VTEC, 1.8 Liter",28 City / 39 Hwy,Black,Gray,"Automatic, 5-Spd",4 Door Sedan,1,"$13,990","47,958 miles"
44,2017 VOLKSWAGEN,GOLF,TSI SEL Hatchback Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",25 City / 35 Hwy,White,Black,Auto 6-Spd W/Tptrnc & Spt,4 Door Sedan,2,"$18,590","19,140 miles"
45,2010 MAZDA,MX-5 MIATA,Touring Convertible 2D,"4-Cyl, 2.0 Liter",21 City / 28 Hwy,Silver,Black,"Automatic, 6-Spd W/Overdrive",2 Door Convertible,2,"$18,990","55,589 miles"
46,2013 MERCEDES-BENZ,C-CLASS,C 250 Coupe 2D,"4-Cyl, Turbo, 1.8 Liter",22 City / 31 Hwy,Blue,Black,"Auto, 7-Spd Touch Shift",2 Door Coupe,1,"$14,990","79,332 miles"
47,2016 JEEP,CHEROKEE,TrailHawk Sport Utility 4D,"4-Cyl, 2.4 Liter",19 City / 25 Hwy,Red,Black,"Automatic, 9-Spd",4 Door SUV,1,"$22,990","38,223 miles"
48,2016 NISSAN,MAXIMA,S Sedan 4D,"V6, 3.5 Liter",22 City / 30 Hwy,Black,Black,"Automatic, CVT",4 Door Sedan,1,"$18,990","57,631 miles"
49,2012 FORD,ESCAPE,XLS Sport Utility 4D,"4-Cyl, 2.5 Liter",21 City / 28 Hwy,Red,Stone Cloth Seats,"Automatic, 6-Spd",4 Door SUV,1,"$11,590","82,594 miles"
50,2016 CHEVROLET,EQUINOX,LT Sport Utility 4D,"4-Cyl, 2.4 Liter",22 City / 32 Hwy,Gray,Gray,"Automatic, 6-Spd",4 Door SUV,1,"$16,590","32,220 miles"
51,2010 HONDA,ACCORD,LX-P Sedan 4D,"4-Cyl, PZEV, I-VTEC, 2.4L",21 City / 31 Hwy,Burgundy,Beige,"Automatic, 5-Spd W/Overdrive",4 Door Sedan,1,"$11,990","25,388 miles"
