0,2018 CHRYSLER,PACIFICA,Touring L Plus Minivan 4D,"V6, 3.6 Liter",18 City / 28 Hwy,Burgundy,Cognac / Alloy / Toffee Interior Colors,"Automatic, 9-Spd",4 Door Minivan,1,"$25,990","41,449 miles"
1,2019 NISSAN,ROGUE SPORT,SV Sport Utility 4D ,"4-Cyl, 2.0 Liter",24 City / 30 Hwy,Blue,Black,"Automatic, CVT W/Xtronic",4 Door SUV,1,"$16,990"," 29,713 miles"
2,2018 FORD,ECOSPORT,S Sport Utility 4D,"4-Cyl, 2.0 Liter",23 City / 29 Hwy,Silver,Medium Stone Cloth Seats,"Auto, 6-Spd SelectShift",4 Door SUV,1,"$16,990","12,868 miles"
3,2019 NISSAN,VERSA,SV Sedan 4D,"4-Cyl, 1.6 Liter",31 City / 39 Hwy,Silver,Charcoal,"Automatic, CVT W/Xtronic",4 Door Sedan,2,"$12,990","37,710 miles"
4,2017 CADILLAC,XT5,Luxury Sport Utility 4D,"V6, 3.6 Liter",19 City / 27 Hwy,Black,Jet Black,"Automatic, 8-Spd",4 Door SUV,1,"$26,990","30,923 miles"
5,2017 CADILLAC,XT5,Luxury Sport Utility 4D,"V6, 3.6 Liter",19 City / 27 Hwy,Beige,Cirrus,"Automatic, 8-Spd",4 Door SUV,1,"$25,990","35,321 miles"
6,2017 NISSAN,FRONTIER KING CAB,SV Pickup 2D 6 ft,"V6, 4.0 Liter",15 City / 21 Hwy,White,Beige,"Automatic, 5-Spd",2 Door Truck,1,"$22,590","70,045 miles"
7,2018 FORD,ECOSPORT,S Sport Utility 4D,"4-Cyl, 2.0 Liter",23 City / 29 Hwy,Black,Medium Stone Cloth Seats,"Auto, 6-Spd SelectShift",4 Door SUV,2,"$15,990","44,982 miles"
8,2019 HYUNDAI,ACCENT,SE Sedan 4D,"4-Cyl, 1.6 Liter",28 City / 38 Hwy,Blue,Black/Black,"Automatic, 6-Spd W/Overdrive & Shiftronic",4 Door Sedan,1,"$13,590","45,787 miles"
9,2017 LINCOLN,MKZ,Select Sedan 4D,"4-Cyl, EcoBoost, 2.0L",21 City / 31 Hwy,Black,Ebony Leather,"Auto, 6-Spd SelectShift",4 Door Sedan,1,"$19,990","42,603 miles"
