0,2017 HONDA,CIVIC,EX Sedan 4D,"4-Cyl, I-VTEC, 2.0 Liter",31 City / 40 Hwy,Red,Other,"Automatic, CVT",4 Door Sedan,1,"$17,590","48,605 miles"
1,2019 LAND ROVER,DISCOVERY SPORT,SE Sport Utility 4D,"4-Cyl, Turbocharged, 2.0 Liter",21 City / 25 Hwy,Black,Other,"Automatic, 9-Spd",4 Door SUV,1,"$28,590","28,898 miles"
2,2013 KIA,OPTIMA,EX Sedan 4D,"4-Cyl, 2.4 Liter",24 City / 35 Hwy,Burgundy,Beige,"Auto, 6-Spd Sportmatic",4 Door Sedan,1,"$13,590","66,721 miles"
3,2012 BMW,3 SERIES,328i Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",23 City / 33 Hwy,Silver,Black,"Auto, 8-Spd Sport Mode",4 Door Sedan,1,"$14,590","88,450 miles"
4,2019 FORD,FUSION,SE Sedan 4D,"4-Cyl, EcoBoost, Turbo, 1.5 Liter",23 City / 34 Hwy,Red,Lt Pty Clth Vin Bolst St,"Automatic, 6-Spd W/SelectShift",4 Door Sedan,1,"$17,990","12,860 miles"
5,2013 KIA,SOUL,Wagon 4D,"4-Cyl, 1.6 Liter",25 City / 30 Hwy,Gray,Black,"Manual, 6-Spd",4 Door Wagon,1,"$10,990","64,079 miles"
6,2011 HONDA,CR-V,EX Sport Utility 4D,"4-Cyl, VTEC, 2.4 Liter",21 City / 27 Hwy,Black,Black,"Automatic, 5-Spd W/Overdrive",4 Door SUV,1,"$14,590","83,828 miles"
7,2015 KIA,FORTE,LX Sedan 4D,"4-Cyl, 1.8 Liter",26 City / 39 Hwy,Silver,Gray,"Auto, 6-Spd W/Sportmatic & Active ECO System",4 Door Sedan,1,"$11,590","56,749 miles"
8,2017 KIA,FORTE,LX Sedan 4D,"4-Cyl, 2.0 Liter",25 City / 34 Hwy,Blue,Black,"Manual, 6-Spd",4 Door Sedan,1,"$12,990","12,357 miles"
9,2012 SCION,TC,Hatchback Coupe 2D,"4-Cyl, 2.5 Liter",23 City / 31 Hwy,Black,Black,"Auto, 6-Spd W/OD",2 Door Hatchback,1,"$12,990","48,685 miles"
10,2016 JEEP,CHEROKEE,Latitude Sport Utility 4D,"4-Cyl, 2.4 Liter",22 City / 31 Hwy,Black,Black,"Automatic, 9-Spd",4 Door SUV,1,"$15,990","43,822 miles"
11,2013 SUBARU,BRZ,Premium Coupe 2D,"4-Cyl, 2.0 Liter",22 City / 30 Hwy,Blue,Black,"Manual, 6-Spd",2 Door Coupe,1,"$16,990","77,096 miles"
12,2018 KIA,FORTE,LX Sedan 4D,"4-Cyl, 2.0 Liter",29 City / 37 Hwy,Silver,Black,"Automatic, 6-Spd W/Sportmatic",4 Door Sedan,1,"$12,990","35,769 miles"
13,2016 SUBARU,WRX,WRX Premium Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",20 City / 27 Hwy,Gray,Black,"Manual, 6-Spd",4 Door Sedan,1,"$21,590","83,074 miles"
14,2019 KIA,RIO,S Sedan 4D,"4-Cyl, 1.6 Liter",28 City / 37 Hwy,Blue,Other,"Automatic, 6-Spd W/Sportmatic",4 Door Sedan,1,"$13,590","25,472 miles"
15,2016 JEEP,RENEGADE,Trailhawk Sport Utility 4D,"4-Cyl, MultiAir, 2.4L",21 City / 29 Hwy,White,Black,"Automatic, 9-Spd",4 Door SUV,1,"$18,990","40,000 miles"
16,2014 FORD,FUSION,SE Sedan 4D,4-Cyl EcoBoost Turbo 2.0L,22 City / 33 Hwy,White,Dune Leather Trim Seats,"Automatic, 6-Spd",4 Door Sedan,1,"$11,990","77,448 miles"
17,2018 AUDI,A5,Premium Plus Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",24 City / 34 Hwy,Black,Gray,"Auto, 7-Spd S Tronic",4 Door Sedan,1,"$33,590","35,303 miles"
18,2016 NISSAN,ROGUE,S Sport Utility 4D,"4-Cyl, 2.5 Liter",25 City / 32 Hwy,Green,Black,"Auto, CVT Xtronic",4 Door SUV,1,"$15,990","56,864 miles"
19,2012 HYUNDAI,SONATA,GLS Sedan 4D,"4-Cyl, 2.4 Liter",24 City / 35 Hwy,Silver,Gray,"Manual, 6-Spd W/Overdrive",4 Door Sedan,1,"$11,590","69,262 miles"
