24,2014 FORD,FLEX,SEL Sport Utility 4D,"V6, 3.5 Liter",18 City / 25 Hwy,White,Dune Cloth,"Auto, 6-Spd W/SelShft",4 Door SUV,2,"$16,990","68,676 miles"
25,2018 FORD,FLEX,SEL Sport Utility 4D ,"V6, 3.5 Liter",16 City / 23 Hwy,Gray,Beige,"Auto, 6-Spd W/SelShft",4 Door SUV,2,"$21,990"," 29,929 miles"
26,2019 DODGE,CHARGER,SXT Sedan 4D,"V6, 3.6 Liter",18 City / 27 Hwy,Black,Black Interior Color,"Automatic, 8-Spd W/AutoStick",4 Door Sedan,1,"$24,590","43,317 miles"
27,2018 VOLKSWAGEN,PASSAT,2.0T SE Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",25 City / 36 Hwy,White,Black,"Auto, 6-Spd Tiptronic Spt",4 Door Sedan,2,"$16,990","45,553 miles"
28,2015 BMW,4 SERIES,428i Coupe 2D,"4-Cyl, Turbo, 2.0 Liter",23 City / 35 Hwy,Black,Black,"Auto, 8-Spd Sport",2 Door Coupe,2,"$22,990","37,637 miles"
29,2017 MINI,COUNTRYMAN,Cooper Hatchback 4D,"3-Cyl, Turbo, 1.5 Liter",25 City / 33 Hwy,Gray,Black,"Auto, 6-Spd Steptronic",4 Door Hatchback,2,"$18,990","56,237 miles"
30,2015 LEXUS,ES,ES 350 Sedan 4D ,"V6, 3.5 Liter",21 City / 31 Hwy,Red,Black,"Auto, 6-Spd Seq Shft",4 Door Sedan,2,"$21,990"," 24,552 miles"
31,2018 BMW,X1,xDrive28i Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",22 City / 31 Hwy,White,Beige,Auto 8-Spd Stptrnc Manual,4 Door SUV,2,"$25,990"," 31,408 miles"
32,2011 MAZDA,MX-5 MIATA,Grand Touring Convertible 2D,"4-Cyl, 2.0 Liter",21 City / 28 Hwy,Silver,Black,"Automatic, 6-Spd W/OD",2 Door Convertible,2,"$16,990","42,687 miles"
33,2018 ACURA,TLX,3.5 Sedan 4D ,"V6, I-VTEC, 3.5 Liter",20 City / 32 Hwy,White,Tan,"Auto, 9-Spd W/SprtShft",4 Door Sedan,2,"$25,590"," 23,237 miles"
34,2018 BMW,5 SERIES,530i xDrive Sedan 4D ,"4-Cyl, Twin Turbo, 2.0 Liter",23 City / 33 Hwy,Black,Black,"Automatic, 8-Spd Sport",4 Door Sedan,2,"$32,990"," 32,101 miles"
35,2016 GMC,CANYON CREW CAB,SLE Pickup 4D 5 ft,"V6, VVT, 3.6 Liter",18 City / 26 Hwy,Black,Black,"Automatic, 6-Spd",4 Door Truck,1,"$25,990","36,596 miles"
36,2010 CHEVROLET,CORVETTE,Grand Sport Coupe 2D,"V8, 6.2 Liter",15 City / 25 Hwy,White,Black,"Automatic, 6-Spd W/Paddle Shift",2 Door Coupe,2,"$29,990","64,863 miles"
37,2015 KIA,FORTE,LX Sedan 4D,"4-Cyl, 1.8 Liter",26 City / 39 Hwy,White,Black,"Auto, 6-Spd W/Sportmatic & Active ECO System",4 Door Sedan,2,"$11,990","51,682 miles"
38,2016 CHEVROLET,CRUZE LIMITED,1LT Sedan 4D,"4-Cyl, ECOTEC, 1.4T",26 City / 38 Hwy,Gray,Jet Black,"Auto, 6-Spd Overdrive",4 Door Sedan,1,"$10,990","64,110 miles"
39,2017 BMW,X1,xDrive28i Sport Utility 4D ,"4-Cyl, Twin Turbo, 2.0L",22 City / 31 Hwy,Gray,Black,Auto 8-Spd Stptrnc Manual,4 Door SUV,2,"$25,990"," 19,765 miles"
40,2014 ACURA,RDX,Sport Utility 4D,"V6, 3.5 Liter",20 City / 28 Hwy,Red,Tan,"Auto, 6-Spd W/Sportshift",4 Door SUV,2,"$18,990","47,887 miles"
41,2017 DODGE,CHARGER,SE Sedan 4D,"V6, 3.6 Liter",19 City / 30 Hwy,Black,Black,"Auto, 8-Spd W/AutoStk",4 Door Sedan,2,"$21,990","28,213 miles"
42,2016 GMC,ACADIA,SLE-2 Sport Utility 4D,"V6, 3.6 Liter",15 City / 22 Hwy,Silver,Black,"Automatic, 6-Spd",4 Door SUV,2,"$17,990","81,495 miles"
43,2018 TOYOTA,PRIUS,Three Hatchback 4D,"4-Cyl, Hybrid, 1.8 Liter",54 City / 50 Hwy,Black,Black,"Automatic, ECVT",4 Door Hatchback,1,"$20,990","27,938 miles"
44,2012 ACURA,RDX,Sport Utility 4D,"4-Cyl, Turbo, 2.3 Liter",19 City / 24 Hwy,Gray,Lt. Gray,"Auto, 5-Spd W/Sptshft",4 Door SUV,2,"$13,990","71,477 miles"
45,2013 FORD,EDGE,SEL Sport Utility 4D,"V6, 3.5 Liter",19 City / 27 Hwy,Red,Med Lt Stone Cloth,"Auto, 6-Spd W/SelShft",4 Door SUV,1,"$13,990","49,418 miles"
46,2018 ACURA,TLX,3.5 w/Technology Pkg Sedan 4D ,"V6, I-VTEC, 3.5 Liter",20 City / 32 Hwy,Gray,Gray,"Auto, 9-Spd W/SprtShft",4 Door Sedan,2,"$23,990"," 40,939 miles"
47,2017 NISSAN,MURANO,S (2017.5) Sport Utility 4D ,"V6, 3.5 Liter",21 City / 28 Hwy,Blue,Graphite,"Automatic, Xtronic CVT",4 Door SUV,1,"$17,990"," 39,071 miles"
48,2015 CADILLAC,SRX,Performance Collection Sport Utility 4D,"V6, 3.6 Liter",16 City / 23 Hwy,Blue,Shale W/Brownstone Accents,"Automatic, 6-Spd W/Overdrive & TAPshift",4 Door SUV,2,"$18,990","74,005 miles"
49,2019 SUBARU,LEGACY,2.5i Sedan 4D,"4-Cyl, 2.5 Liter",25 City / 34 Hwy,White,Warm Ivory,"Automatic, CVT W/Lineartronic",4 Door Sedan,2,"$19,990","14,071 miles"
50,2017 AUDI,A4,Premium Sedan 4D ,"4-Cyl, Turbo, 2.0 Liter",24 City / 31 Hwy,Blue,Black,"Auto, 7-Spd S Tronic",4 Door Sedan,2,"$22,990"," 25,191 miles"
51,2017 FIAT,500X,Trekking Sport Utility 4D,"4-Cyl, MultiAir, 2.4L",21 City / 29 Hwy,Silver,Black,"Automatic, 9-Spd",4 Door SUV,2,"$15,990","24,859 miles"
52,2013 SCION,FR-S,Coupe 2D,"4-Cyl, 2.0 Liter",25 City / 34 Hwy,Gray,Black,"Automatic, 6-Spd",2 Door Coupe,1,"$16,990","49,655 miles"
53,2017 BMW,X3,xDrive28i Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",21 City / 28 Hwy,Blue,Beige,"Auto, 8-Spd Stptrnc Spt",4 Door SUV,2,"$27,990"," 26,280 miles"
54,2017 VOLKSWAGEN,PASSAT,1.8T R-Line Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",23 City / 34 Hwy,Blue,Gray,"Auto, 6-Spd Tiptronic Spt",4 Door Sedan,2,"$15,990","32,450 miles"
