121,2015 KIA,RIO,EX Sedan 4D,"4-Cyl, 1.6 Liter",27 City / 37 Hwy,Blue,Beige,"Automatic, 6-Spd",4 Door Sedan,1,"$11,990","| 53,314 miles"
122,2015 VOLKSWAGEN,JETTA,1.8T SE Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",25 City / 36 Hwy,Black,Black,Auto 6-Spd W/Tptrnc & Spt,4 Door Sedan,1,"$14,990","| 20,359 miles"
123,2014 HONDA,ODYSSEY,EX-L Minivan 4D,"V6, I-VTEC, 3.5 Liter",19 City / 28 Hwy,Silver,Gray,"Automatic, 6-Spd",4 Door Minivan,2,"$21,590","| 47,906 miles"
124,2013 LINCOLN,MKX,Sport Utility 4D,"V6, 3.7 Liter",19 City / 26 Hwy,Blue,Canyon Prm Lth Seats W/Pipi,"Auto, 6-Spd W/SelShft",4 Door SUV,1,"$16,590","| 89,039 miles"
125,2017 ACURA,ILX,Sedan 4D,"4-Cyl, I-VTEC, 2.4 Liter",25 City / 35 Hwy,White,Black,"Auto, 8-Spd DCT SptShft",4 Door Sedan,1,"$19,990","| 18,231 miles"
126,2013 FORD,FOCUS,SE Sedan 4D,"4-Cyl, Flex Fuel, 2.0L",26 City / 36 Hwy,Red,Charcoal Black Cloth Seats,"Manual, 5-Spd",4 Door Sedan,1,"$9,990","| 83,031 miles"
127,2015 CHEVROLET,CRUZE,Diesel Sedan 4D,"4-Cyl, Turbo Dsl, 2.0L",27 City / 46 Hwy,Gray,Black,"Auto, 6-Spd Overdrive",4 Door Sedan,1,"$15,590","| 24,364 miles"
128,2015 JEEP,COMPASS,Sport SUV 4D,"4-Cyl, 2.4 Liter",20 City / 23 Hwy,Burgundy,Gray,"Automatic, CVT",4 Door SUV,1,"$13,590","| 70,015 miles"
129,2011 SUBARU,OUTBACK,2.5i Wagon 4D,"4-Cyl, PZEV, 2.5 Liter",22 City / 29 Hwy,Gray,Black,"Automatic, CVT W/Manual Mode",4 Door Wagon,1,"$12,990","| 83,177 miles"
130,2014 HONDA,CR-V,LX Sport Utility 4D,"4-Cyl, I-VTEC, 2.4 Liter",23 City / 31 Hwy,Brown,Black,"Automatic, 5-Spd",4 Door SUV,1,"$14,990","| 65,051 miles"
131,2015 TOYOTA,RAV4,LE Sport Utility 4D,"4-Cyl, 2.5 Liter",24 City / 31 Hwy,Blue,Black,"Automatic, 6-Spd",4 Door SUV,1,"$16,990","| 49,204 miles"
132,2015 CHEVROLET,TRAX,LS Sport Utility 4D,"4-Cyl, Turbo, 1.4 Liter",26 City / 34 Hwy,Red,Black,"Automatic, 6-Spd",4 Door SUV,1,"$11,990","| 68,159 miles"
133,2017 ACURA,MDX,SH-AWD Sport Utility 4D,"V6, I-VTEC, 3.5 Liter",18 City / 26 Hwy,Gray,Black,"Auto, 9-Spd Seq SptShft",4 Door SUV,1,"$28,590","| 61,210 miles"
134,2013 HONDA,CIVIC,LX Sedan 4D,"4-Cyl, PZEV I-VTEC 1.8L",28 City / 39 Hwy,Burgundy,Beige,"Automatic, 5-Spd",4 Door Sedan,1,"$11,590","| 88,901 miles"
135,2013 KIA,OPTIMA,EX Sedan 4D,"4-Cyl, 2.4 Liter",24 City / 35 Hwy,Silver,Gray,"Auto, 6-Spd Sportmatic",4 Door Sedan,2,"$13,590","| 61,039 miles"
136,2017 NISSAN,SENTRA,S Sedan 4D,"4-Cyl, 1.8 Liter",27 City / 37 Hwy,Black,Charcoal,"Auto, CVT W/Xtronic",4 Door Sedan,1,"$12,990","| 32,345 miles"
137,2017 NISSAN,ROGUE SPORT,S Sport Utility 4D,"4-Cyl, 2.0 Liter",25 City / 32 Hwy,Silver,Charcoal,"Auto, CVT Xtronic",4 Door SUV,1,"$13,990","| 43,386 miles"
138,2010 NISSAN,ALTIMA,2.5 S Coupe 2D,"4-Cyl, 2.5 Liter",23 City / 32 Hwy,Blue,Dk. Gray,"Automatic, CVT",2 Door Coupe,1,"$9,990","| 92,827 miles"
139,2016 DODGE,DART,SXT Sedan 4D,4-Cyl MltAr Tgrshrk 2.4L,22 City / 35 Hwy,Red,Black,"Manual, 6-Spd",4 Door Sedan,1,"$12,990","| 31,922 miles"
140,2017 FORD,EDGE,SEL Sport Utility 4D,"4-Cyl, EcoBoost, 2.0L",20 City / 29 Hwy,Silver,Ebony Leather-Trimmed Seats,"Auto, 6-Spd SelShft",4 Door SUV,1,"$16,990","| 65,754 miles"
141,2014 MINI,HARDTOP,Cooper S Hatchback 2D,"4-Cyl, Turbo, 2.0 Liter",27 City / 38 Hwy,Red,Black,"Automatic, 6-Spd",2 Door Hatchback,1,"$15,990","| 62,814 miles"
142,2015 HONDA,ACCORD,Sport Sedan 4D,"4-Cyl, I-VTEC, 2.4 Liter",26 City / 35 Hwy,Black,Black,"Auto, CVT W/Sport Mode",4 Door Sedan,1,"$15,990","| 68,765 miles"
143,2019 JEEP,RENEGADE,Trailhawk Sport Utility 4D,"4-Cyl, MultiAir, Turbo, 1.3 Liter",22 City / 27 Hwy,White,Black Interior Colors,"Automatic, 9-Spd",4 Door SUV,1,"$23,590","| 28,514 miles"
144,2012 RAM,1500 QUAD CAB,Sport Pickup 4D 6 1/3 ft,"V8, HEMI, 5.7 Liter",14 City / 20 Hwy,Silver,Black,"Automatic, 6-Spd",4 Door Truck,1,"$20,590","| 96,476 miles"
145,2009 CADILLAC,CTS,Sedan 4D,"V6, PFI, 3.6 Liter",18 City / 26 Hwy,White,Cashmere/Cocoa,"Automatic, 6-Spd",4 Door Sedan,1,"$10,990","| 93,162 miles"
146,2012 MERCEDES-BENZ,C-CLASS,C 250 Sport Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",21 City / 31 Hwy,Black,Black,"Auto, 7-Spd Touch Shift",4 Door Sedan,1,"$14,990","| 59,759 miles"
147,2018 JEEP,WRANGLER UNLIMITED,Sport S (JK) Sport Utility 4D,"V6, 3.6 Liter",16 City / 20 Hwy,Red,Black Interior Color,"Automatic, 5-Spd",4 Door SUV,1,"$30,990","| 32,490 miles"
148,2014 ACURA,TL,Sedan 4D,"V6, VTEC, 3.5 Liter",20 City / 29 Hwy,White,Black,"Auto, 6-Spd SportShift",4 Door Sedan,1,"$19,590","| 32,200 miles"
149,2015 GMC,TERRAIN,SLE-1 Sport Utility 4D,"4-Cyl, 2.4 Liter",22 City / 32 Hwy,White,Gray,"Automatic, 6-Spd",4 Door SUV,1,"$14,990","| 62,085 miles"
150,2018 MAZDA,MAZDA3,Sport Sedan 4D,"4-Cyl, SKYACTIV-G, 2.0L",28 City / 37 Hwy,Gray,Black,"Auto, 6-Spd SKYACTIV-Drv",4 Door Sedan,1,"$14,990","| 35,616 miles"
151,2010 BMW,6 SERIES,650i Convertible 2D,"V8, 4.8 Liter",15 City / 23 Hwy,White,Beige,"Auto, 6-Spd OD Spt",2 Door Convertible,1,"$20,990","| 53,723 miles"
152,2018 FORD,FOCUS,S Sedan 4D,"4-Cyl, 2.0 Liter",26 City / 38 Hwy,Black,Charcoal Black Cloth Seats,"Auto, 6-Spd Powershift",4 Door Sedan,1,"$11,990","| 41,179 miles"
153,2014 MAZDA,MAZDA6,i Touring Sedan 4D,"4-Cyl, SKYACTIV-G, 2.5L",26 City / 38 Hwy,Red,Black,"Auto, 6-Spd SKYACTIV W/MM",4 Door Sedan,1,"$13,590","| 89,570 miles"
154,2017 MITSUBISHI,MIRAGE G4,ES Sedan 4D,"3-Cyl, 1.2 Liter",35 City / 42 Hwy,Silver,Black,"Automatic, CVT",4 Door Sedan,1,"$10,990","| 23,887 miles"
155,2016 MINI,CLUBMAN,Cooper Hatchback 4D,"3-Cyl, Turbo, 1.5 Liter",25 City / 34 Hwy,White,Black,"Auto, 6-Spd Steptronic",4 Door Hatchback,2,"$16,590","| 49,035 miles"
156,2014 BUICK,LACROSSE,Premium I Sedan 4D,"V6, 3.6 Liter",18 City / 28 Hwy,Red,Beige,"Auto, 6-Spd Shft Ctrl",4 Door Sedan,1,"$16,990","| 55,684 miles"
157,2018 JEEP,RENEGADE,Altitude Sport Utility 4D,"4-Cyl, MultiAir, 2.4L",21 City / 29 Hwy,Red,Black Interior Colors,"Automatic, 9-Spd",4 Door SUV,1,"$17,590","| 71,614 miles"
158,2020 MERCEDES-BENZ,A-CLASS,A 220 Sedan 4D ,"4-Cyl, Turbo, 2.0 Liter",24 City / 35 Hwy,Black,Black,"Automatic, 7-Spd W/7G-DCT",4 Door Sedan,2,"$31,990"," 19,059 miles"
159,2016 NISSAN,VERSA,SV Sedan 4D,"4-Cyl, 1.6 Liter",31 City / 40 Hwy,White,Black,"Auto, CVT W/Xtronic",4 Door Sedan,1,"$10,990","| 65,558 miles"
160,2018 SUBARU,WRX,WRX Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",21 City / 27 Hwy,Black,Black,"Manual, 6-Spd",4 Door Sedan,1,"$25,990","| 18,930 miles"
161,2016 SUBARU,WRX,WRX Limited Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",20 City / 27 Hwy,Black,Black,"Manual, 6-Spd",4 Door Sedan,1,"$23,990","| 52,677 miles"
162,2015 SUBARU,IMPREZA,2.0i Sedan 4D,"4-Cyl, PZEV, 2.0 Liter",27 City / 36 Hwy,White,Black,"Automatic, CVT W/Manual Mode",4 Door Sedan,1,"$12,590","| 99,915 miles"
163,2017 CHEVROLET,CAMARO,LT Coupe 2D,"4-Cyl, Turbo, 2.0 Liter",22 City / 31 Hwy,White,Black,"Automatic, 8-Spd",2 Door Coupe,1,"$21,990","| 60,040 miles"
164,2014 KIA,SPORTAGE,EX Sport Utility 4D,"4-Cyl, GDI, 2.4 Liter",21 City / 28 Hwy,Silver,Alpine Gray,"Auto, 6-Spd W/Sportmatic",4 Door SUV,1,"$15,590","| 63,444 miles"
165,2019 CHEVROLET,CAMARO,LT Convertible 2D,"V6, 3.6 Liter",19 City / 29 Hwy,Silver,Black,"Automatic, 8-Spd",2 Door Convertible,1,"$24,990","| 27,692 miles"
166,2016 HYUNDAI,ACCENT,SE Sedan 4D,"4-Cyl, 1.6 Liter",26 City / 37 Hwy,Blue,Gray/Gray,"Auto, 6-Spd W/Overdrive",4 Door Sedan,1,"$11,590","| 51,354 miles"
167,2019 CHEVROLET,CAMARO,LT Convertible 2D,"V6, 3.6 Liter",19 City / 29 Hwy,Silver,Black,"Automatic, 8-Spd",2 Door Convertible,1,"$24,990","| 31,640 miles"
168,2016 HYUNDAI,ELANTRA GT,Hatchback 4D,"4-Cyl, 2.0 Liter",24 City / 33 Hwy,Red,Black,"Auto, 6-Spd Shiftronic",4 Door Hatchback,1,"$13,590","| 35,162 miles"
169,2015 NISSAN,ROGUE,SL Sport Utility 4D,"4-Cyl, 2.5 Liter",26 City / 33 Hwy,Black,Beige,"Auto, CVT Xtronic",4 Door SUV,1,"$17,590","| 44,135 miles"
170,2018 NISSAN,VERSA NOTE,SV Hatchback 4D,"4-Cyl, 1.6 Liter",31 City / 39 Hwy,Gray,Charcoal,"Auto, CVT W/Xtronic",4 Door Hatchback,1,"$12,590","| 30,015 miles"
171,2017 HONDA,CIVIC,LX Sedan 4D,"4-Cyl, I-VTEC, 2.0 Liter",31 City / 40 Hwy,Blue,Black,"Automatic, CVT",4 Door Sedan,1,"$16,990","| 10,510 miles"
172,2012 GMC,ACADIA,SLT Sport Utility 4D,"V6, 3.6 Liter",17 City / 24 Hwy,White,Beige,"Automatic, 6-Spd W/Overdrive",4 Door SUV,1,"$13,990","| 79,675 miles"
173,2011 VOLKSWAGEN,JETTA,SE Sedan 4D,"5-Cyl, PZEV, 2.5 Liter",24 City / 31 Hwy,Silver,Black,"Automatic, 6-Spd W/Overdrive & Tiptronic",4 Door Sedan,1,"$9,990","| 83,809 miles"
174,2014 MERCEDES-BENZ,C-CLASS,C 300 4MATIC Luxury Sedan 4D,"V6, 3.5 Liter",20 City / 27 Hwy,White,Beige,"Auto, 7-Spd Touch Shift",4 Door Sedan,1,"$17,990","| 72,583 miles"
175,2015 KIA,SOUL,Wagon 4D,"4-Cyl, 1.6 Liter",24 City / 30 Hwy,Gray,Gray Two-Tone,"Manual, 6-Spd",4 Door Wagon,1,"$10,590","| 72,942 miles"
176,2016 MAZDA,MAZDA6,i Touring Sedan 4D,4Cyl PZEV SKYACTIV-G 2.5L,26 City / 38 Hwy,Brown,Sand,"Auto, 6-Spd Spt Manual",4 Door Sedan,1,"$14,990","| 54,864 miles"
177,2016 HONDA,ODYSSEY,EX-L Minivan 4D,"V6, I-VTEC, 3.5 Liter",19 City / 28 Hwy,Gray,Gray,"Automatic, 6-Spd",4 Door Minivan,1,"$22,990","| 57,652 miles"
178,2012 CADILLAC,SRX,Sport Utility 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 24 Hwy,Black,Black,"Auto, 6-Spd W/TAPshift",4 Door SUV,1,"$15,590","| 78,843 miles"
179,2015 NISSAN,JUKE,SV Sport Utility 4D,"4-Cyl, Turbo, 1.6 Liter",28 City / 32 Hwy,Gray,Black,"Automatic, CVT W/Xtronic",4 Door SUV,1,"$14,990","| 47,721 miles"
180,2017 JAGUAR,XE,XE 25t Prestige Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",21 City / 30 Hwy,Gray,Jet / Latte,"Automatic, 8-Spd",4 Door Sedan,1,"$26,590","| 29,622 miles"
181,2014 RAM,1500 CREW CAB,Sport Pickup 4D 5 1/2 ft,"V8, HEMI, 5.7 Liter",15 City / 22 Hwy,White,Black,"Automatic, 8-Spd",4 Door Truck,1,"$26,590","| 86,429 miles"
182,2014 FORD,FLEX,SEL Sport Utility 4D,"V6, 3.5 Liter",18 City / 25 Hwy,Gray,Charcoal Black W/Gray Inser,"Auto, 6-Spd W/SelShft",4 Door SUV,2,"$14,990","| 95,948 miles"
183,2013 SUBARU,BRZ,Limited Coupe 2D,"4-Cyl, 2.0 Liter",22 City / 30 Hwy,White,Black,"Manual, 6-Spd",2 Door Coupe,1,"$22,990","| 21,192 miles"
184,2016 FORD,FIESTA,S Hatchback 4D,"4-Cyl, 1.6 Liter",27 City / 35 Hwy,White,Charcoal Black Cloth Seats,"Auto, 6-Spd SelectShift",4 Door Hatchback,1,"$11,590","| 39,014 miles"
185,2016 JEEP,GRAND CHEROKEE,Limited Sport Utility 4D,"V6, VVT, 3.6 Liter",19 City / 26 Hwy,White,Black,"Automatic, 8-Spd",4 Door SUV,1,"$22,990","| 67,704 miles"
186,2018 DODGE,GRAND CARAVAN PASSENGER,SXT Minivan 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 25 Hwy,Red,Black,"Automatic, 6-Spd",4 Door Minivan,1,"$17,990","| 36,059 miles"
187,2019 NISSAN,SENTRA,S Sedan 4D,"4-Cyl, 1.8 Liter",29 City / 37 Hwy,Black,Charcoal,"Automatic, CVT W/Xtronic",4 Door Sedan,1,"$12,990","| 64,178 miles"
188,2014 DODGE,DART,SE Sedan 4D,"4-Cyl, Flex Fuel, 2.0L",24 City / 34 Hwy,White,Black,"Automatic, 6-Spd",4 Door Sedan,1,"$9,990","| 69,658 miles"
189,2012 HONDA,ACCORD,LX Sedan 4D,"4-Cyl, VTEC, 2.4 Liter",23 City / 34 Hwy,Silver,Gray,"Automatic, 5-Spd",4 Door Sedan,1,"$11,590","| 100,257 miles"
190,2014 CHEVROLET,CRUZE,1LT Sedan 4D,"4-Cyl, ECOTEC, 1.4T",26 City / 38 Hwy,Gray,Jet Black,"Automatic, 6-Spd W/Overdrive",4 Door Sedan,1,"$10,990","| 52,778 miles"
191,2018 TOYOTA,PRIUS,Two Hatchback 4D,"4-Cyl, Hybrid, 1.8 Liter",54 City / 50 Hwy,Silver,Black,"Automatic, ECVT",4 Door Hatchback,1,"$19,990","| 10,407 miles"
192,2013 TOYOTA,SIENNA,LE Minivan 4D,"V6, 3.5 Liter",18 City / 25 Hwy,White,Beige,"Automatic, 6-Spd",4 Door Minivan,1,"$15,990","| 65,904 miles"
193,2012 INFINITI,M,M37 Sedan 4D,"V6, 3.7 Liter",18 City / 26 Hwy,Silver,Black,"Automatic, 7-Spd W/Overdrive & Manual Mode",4 Door Sedan,1,"$16,990","| 88,432 miles"
194,2018 HONDA,CIVIC,LX Sedan 4D,"4-Cyl, I-VTEC, 2.0 Liter",31 City / 40 Hwy,Blue,Black,"Automatic, CVT",4 Door Sedan,1,"$16,990","| 56,655 miles"
195,2018 DODGE,GRAND CARAVAN PASSENGER,GT Minivan 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 25 Hwy,Silver,Black Interior Color,"Automatic, 6-Spd",4 Door Minivan,1,"$19,590","| 28,326 miles"
196,2013 AUDI,A7,Prestige Sedan 4D,"V6, Supercharged, 3.0 Liter",18 City / 28 Hwy,Gray,Black,"Auto, 8-Spd Tiptronic",4 Door Sedan,1,"$25,990","| 60,327 miles"
197,2018 JEEP,WRANGLER UNLIMITED,Sahara (JK) Sport Utility 4D,"V6, 3.6 Liter",16 City / 20 Hwy,White,Black Interior Color,"Automatic, 5-Spd",4 Door SUV,1,"$34,990","| 33,231 miles"
198,2014 TOYOTA,CAMRY,L Sedan 4D,"4-Cyl, 2.5 Liter",25 City / 35 Hwy,Blue,Gray,"Automatic, 6-Spd",4 Door Sedan,1,"$16,990","| 32,282 miles"
199,2017 INFINITI,QX30,Luxury Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",24 City / 33 Hwy,Brown,Black,"Auto, 7-Spd Dual-Clutch",4 Door SUV,1,"$19,990","| 31,708 miles"
200,2015 HONDA,CIVIC,LX Sedan 4D,"4-Cyl, I-VTEC, 1.8 Liter",30 City / 39 Hwy,White,Black,"Automatic, CVT",4 Door Sedan,1,"$13,590","| 57,152 miles"
201,2016 HYUNDAI,SONATA,Sedan 4D,"4-Cyl, 2.4 Liter",25 City / 38 Hwy,Silver,Beige,"Auto, 6-Spd W/Shiftronic & Drive Mode Select",4 Door Sedan,1,"$13,590","| 51,699 miles"
202,2012 VOLKSWAGEN,GTI,2.0T Hatchback Coupe 2D,"4-Cyl Turbo, PZEV, 2.0L",21 City / 31 Hwy,Black,Other,"Manual, 6-Spd W/Overdrive",2 Door Hatchback,1,"$12,990","| 80,544 miles"
203,2019 VOLVO,S60,T6 Momentum Sedan 4D,"4-Cyl, Drive-E, Turbo, Supercharged, 2.0 Liter",21 City / 32 Hwy,Red,Black,"Automatic, 8-Spd Geartronic W/Adaptive Shift",4 Door Sedan,1,"$28,590","| 17,098 miles"
204,2015 BMW,3 SERIES,328i Sedan 4D,"4-Cyl, SULEV, Turbo, 2.0 Liter",23 City / 35 Hwy,Brown,Black,"Auto, 8-Spd Sport W/QS2",4 Door Sedan,1,"$16,590","| 78,832 miles"
205,2010 MINI,HARDTOP,Cooper S Hatchback 2D,"4-Cyl, Turbo, 1.6 Liter",24 City / 32 Hwy,Black,Black,"Auto, 6-Spd Steptronic",2 Door Hatchback,1,"$10,990","| 63,858 miles"
206,2014 VOLKSWAGEN,JETTA,2.0L S Sedan 4D,"4-Cyl, 2.0 Liter",23 City / 29 Hwy,Black,Black,Auto 6-Spd W/Tptrnc & Spt,4 Door Sedan,1,"$9,990","| 100,452 miles"
207,2012 TOYOTA,PRIUS C,Four Hatchback 4D,"4-Cyl, Hybrid, 1.5 Liter",53 City / 46 Hwy,Gray,Black,"Automatic, CVT",4 Door Hatchback,1,"$11,990","| 82,133 miles"
208,2016 HYUNDAI,ELANTRA,Limited Sedan 4D,"4-Cyl, 1.8 Liter",27 City / 37 Hwy,Beige,Gray,"Auto, 6-Spd Shiftronic",4 Door Sedan,1,"$13,590","| 16,029 miles"
209,2011 AUDI,Q5,2.0T Quattro Premium Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",20 City / 27 Hwy,Black,Black,"Auto, 8-Spd OD Tiptronic",4 Door SUV,1,"$14,990","| 82,436 miles"
210,2009 AUDI,TT,Premium Coupe 2D,"4-Cyl, Turbo, 2.0 Liter",23 City / 31 Hwy,White,Beige,"Automatic, 6-Spd W/Overdrive & Tiptronic",2 Door Coupe,2,"$15,990","| 70,502 miles"
211,2015 TOYOTA,COROLLA,L Sedan 4D,"4-Cyl, 1.8 Liter",27 City / 36 Hwy,Silver,Gray,"Automatic, 4-Spd",4 Door Sedan,1,"$11,990","| 82,478 miles"
212,2011 HONDA,ACCORD,EX Sedan 4D,"4-Cyl, VTEC, 2.4 Liter",23 City / 34 Hwy,Gray,Beige,"Automatic, 5-Spd W/Overdrive",4 Door Sedan,1,"$11,990","| 105,574 miles"
213,2015 MITSUBISHI,OUTLANDER SPORT,SE Sport Utility 4D,"4-Cyl, 2.0 Liter",24 City / 30 Hwy,Gray,Black,"Automatic, CVT W/Sportronic",4 Door SUV,1,"$14,590","| 58,474 miles"
214,2013 DODGE,JOURNEY,Crew Sport Utility 4D,"V6, 3.6 Liter",17 City / 25 Hwy,Gray,Black,"Automatic, 6-Spd W/AutoStick",4 Door SUV,1,"$13,590","| 90,114 miles"
215,2016 DODGE,CHALLENGER,SXT Plus Coupe 2D,"V6, 3.6 Liter",19 City / 30 Hwy,Orange,Black,"Automatic, 8-Spd",2 Door Coupe,1,"$19,990","| 70,367 miles"
216,2014 FORD,ESCAPE,SE Sport Utility 4D,"4-Cyl, EcoBoost, 1.6L",23 City / 32 Hwy,Red,Med Light Stone Cloth Seats,"Auto, 6-Spd W/SelShft",4 Door SUV,1,"$13,590","| 73,598 miles"
217,2011 HYUNDAI,SONATA,Limited Sedan 4D,"4-Cyl, 2.4 Liter",22 City / 35 Hwy,Blue,Gray,"Auto, 6-Spd W/OD & Shft",4 Door Sedan,1,"$10,990","| 103,453 miles"
218,2014 KIA,SORENTO,LX Sport Utility 4D,"V6, GDI, 3.3 Liter",18 City / 24 Hwy,White,Beige,"Automatic, 6-Spd W/Overdrive & Sportmatic",4 Door SUV,1,"$13,990","| 82,606 miles"
219,2014 FORD,EXPLORER,XLT Sport Utility 4D,"V6, 3.5 Liter",16 City / 22 Hwy,Black,Charcoal Black Unique Cloth,"Auto, 6-Spd SelectShift",4 Door SUV,1,"$16,990","| 96,440 miles"
220,2014 RAM,1500 REGULAR CAB,Tradesman Pickup 2D 8 ft,"V8, HEMI, 5.7 Liter",14 City / 20 Hwy,White,Black / Diesel Gray Interior Colors,"Automatic, 6-Spd",2 Door Truck,1,"$18,990","| 40,438 miles"
221,2014 HYUNDAI,ELANTRA,Sport Sedan 4D,"4-Cyl, 2.0 Liter",24 City / 35 Hwy,Silver,Gray/Gray,"Auto, 6-Spd Shiftronic",4 Door Sedan,1,"$11,590","| 65,485 miles"
222,2016 GMC,ACADIA,SLT-1 Sport Utility 4D,"V6, 3.6 Liter",15 City / 22 Hwy,White,Black,"Automatic, 6-Spd",4 Door SUV,2,"$21,590","| 69,621 miles"
223,2017 CHEVROLET,IMPALA,LT Sedan 4D,"4-Cyl, ECOTEC, 2.5 Liter",22 City / 30 Hwy,Red,Jet Black/Dark Titanium,"Automatic, 6-Spd",4 Door Sedan,1,"$17,990","| 37,148 miles"
224,2012 HONDA,FIT,Sport Hatchback 4D,"4-Cyl, VTEC, 1.5 Liter",27 City / 33 Hwy,Black,Black,"Automatic, 5-Spd",4 Door Hatchback,1,"$11,990","| 80,123 miles"
225,2017 DODGE,GRAND CARAVAN PASSENGER,SE Minivan 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 25 Hwy,White,Black Interior Color,"Automatic, 6-Spd",4 Door Minivan,1,"$17,990","| 74,060 miles"
226,2015 MITSUBISHI,LANCER EVOLUTION,GSR Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",17 City / 23 Hwy,Black,Black,"Manual, 5-Spd",4 Door Sedan,1,"$33,590","| 24,482 miles"
227,2013 FORD,FOCUS,SE Hatchback 4D,"4-Cyl, PZEV, 2.0 Liter",27 City / 38 Hwy,Gray,Charcoal Black Cloth Seats,Auto 6Spd PwrShft SelShft,4 Door Hatchback,1,"$10,990","| 29,575 miles"
228,2014 NISSAN,ROGUE SELECT,S Sport Utility 4D,"4-Cyl, 2.5 Liter",22 City / 27 Hwy,Black,Black,"Automatic, CVT",4 Door SUV,1,"$11,990","| 78,065 miles"
229,2014 FORD,MUSTANG,V6 Coupe 2D,"V6, 3.7 Liter",19 City / 31 Hwy,Gray,Charcoal Black Cloth Blacket,"Auto, 6-Spd SelectShift",2 Door Coupe,1,"$15,990","| 55,157 miles"
230,2017 TOYOTA,COROLLA IM,Hatchback 4D,"4-Cyl, 1.8 Liter",28 City / 36 Hwy,Silver,Black,"Auto, CVTi-S Sport Seq",4 Door Hatchback,1,"$13,990","| 83,357 miles"
231,2014 MINI,COUNTRYMAN,Cooper S Hatchback 4D,"4-Cyl, Turbo, 1.6 Liter",25 City / 32 Hwy,Blue,Beige,"Auto, 6-Spd Steptronic",4 Door Hatchback,1,"$14,990","| 59,702 miles"
232,2013 LEXUS,ES,ES 350 Sedan 4D,"V6, 3.5 Liter",21 City / 31 Hwy,White,Water Gray,"Automatic, 6-Spd",4 Door Sedan,1,"$18,590","| 86,673 miles"
233,2013 MERCEDES-BENZ,C-CLASS,C 250 Sport Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",22 City / 31 Hwy,Red,Black,"Auto, 7-Spd Touch Shift",4 Door Sedan,1,"$14,590","| 80,255 miles"
234,2015 SCION,TC,Hatchback Coupe 2D,"4-Cyl, 2.5 Liter",23 City / 31 Hwy,Gray,Gray,"Auto, 6-Spd Dyn Rev Mgmt",2 Door Hatchback,1,"$12,990","| 100,440 miles"
235,2016 NISSAN,ALTIMA,2.5 S Sedan 4D,"4-Cyl, 2.5 Liter",27 City / 39 Hwy,Silver,Black,"Automatic, Xtronic CVT",4 Door Sedan,1,"$12,990","| 56,609 miles"
236,2019 NISSAN,KICKS,SR Sport Utility 4D,"4-Cyl, 1.6 Liter",31 City / 36 Hwy,Silver,Charcoal,"Auto, CVT Xtronic",4 Door SUV,1,"$15,990","| 41,429 miles"
237,2012 TOYOTA,YARIS,L Hatchback 5D,"4-Cyl, 1.5 Liter",30 City / 35 Hwy,White,Dk. Gray,"Automatic, 4-Spd",4 Door Hatchback,1,"$9,590","| 96,778 miles"
238,2017 HONDA,RIDGELINE,Sport Pickup 4D 5 ft,"V6, I-VTEC, 3.5 Liter",19 City / 26 Hwy,Black,Black,"Automatic, 6-Spd",4 Door Truck,1,"$23,990","| 70,956 miles"
239,2013 SMART,FORTWO,Passion Hatchback Coupe 2D,"3-Cyl, 1.0 Liter",34 City / 38 Hwy,Silver,Black,"Auto, 5-Spd W/Smartshift",2 Door Hatchback,1,"$9,590","| 18,195 miles"
240,2013 VOLKSWAGEN,PASSAT,2.5L SE Sedan 4D,"5-Cyl, PZEV, 2.5 Liter",22 City / 31 Hwy,Gray,Black,"Auto, 6-Spd Tiptronic",4 Door Sedan,1,"$12,590","| 77,252 miles"
241,2014 MITSUBISHI,OUTLANDER SPORT,ES Sport Utility 4D,"4-Cyl, 2.0 Liter",24 City / 31 Hwy,Red,Black,"Automatic, CVT W/Sportronic",4 Door SUV,1,"$12,590","| 56,694 miles"
242,2016 DODGE,CHARGER,SXT Sedan 4D,"V6, 3.6 Liter",19 City / 31 Hwy,Gray,Black,"Auto, 8-Spd W/AutoStk",4 Door Sedan,2,"$17,990","| 99,025 miles"
243,2016 MAZDA,CX-3,Grand Touring Sport Utility 4D,"4-Cyl, SKYACTIV-G, 2.0L",27 City / 32 Hwy,Red,Parchment,"Auto, 6-Spd Spt Manual",4 Door SUV,1,"$17,990","| 47,471 miles"
244,2012 FIAT,500,Pop Hatchback 2D,"4-Cyl, 1.4 Liter",27 City / 34 Hwy,Brown,Black,"Automatic, 6-Spd",2 Door Hatchback,1,"$8,590","| 38,038 miles"
