0,2018 TOYOTA,TACOMA DOUBLE CAB,SR Pickup 4D 5 ft ,"4-Cyl, 2.7 Liter",20 City / 23 Hwy,Silver,Black,"Automatic, 6-Spd",4 Door Truck,1,"$25,990"," 30,616 miles"
1,2015 VOLKSWAGEN,TIGUAN,2.0T SEL 4Motion Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",20 City / 26 Hwy,Black,Black,"Auto, 6-Spd Tiptronic Spt",4 Door SUV,1,"$14,990","71,183 miles"
2,2019 LEXUS,ES,ES 350 Sedan 4D ,"V6, 3.5 Liter",22 City / 33 Hwy,Silver,Black,"Automatic, 8-Spd W/Direct Shift",4 Door Sedan,1,"$33,990"," 18,877 miles"
3,2017 JEEP,WRANGLER UNLIMITED,Sport SUV 4D,"V6, 3.6 Liter",16 City / 20 Hwy,White,Other,"Automatic, 5-Spd",4 Door SUV,2,"$30,990","21,056 miles"
4,2019 CHEVROLET,BLAZER,2LT Sport Utility 4D ,"V6, 3.6 Liter",18 City / 25 Hwy,Red,Black,"Automatic, 9-Spd W/Overdrive",4 Door SUV,1,"$29,990"," 10,240 miles"
5,2018 VOLKSWAGEN,TIGUAN,2.0T SE 4MOTION Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",21 City / 27 Hwy,White,Black,"Auto, 8-Spd Tiptronic Spt",4 Door SUV,2,"$19,990"," 32,745 miles"
6,2017 JEEP,WRANGLER UNLIMITED,Sahara Sport Utility 4D ,"V6, 3.6 Liter",16 City / 20 Hwy,Gray,Black,"Automatic, 5-Spd",4 Door SUV,2,"$32,990"," 15,110 miles"
7,2017 NISSAN,PATHFINDER,SL Sport Utility 4D,"V6, 3.5 Liter",20 City / 27 Hwy,Silver,Black,"Automatic, Xtronic CVT",4 Door SUV,2,"$21,990","33,600 miles"
8,2018 GENESIS,G80,3.3T Sport Sedan 4D ,"V6, Twin Turbo, 3.3 Liter",17 City / 25 Hwy,Black,Gray/Gray,"Automatic, 8-Spd W/Shiftronic",4 Door Sedan,1,"$27,990"," 75,445 miles"
9,2018 GMC,SIERRA 1500 CREW CAB,Denali Pickup 4D 6 1/2 ft ,"V8, EcoTec3, 5.3 Liter",15 City / 20 Hwy,Black,Black,"Automatic, 8-Spd W/Overdrive",4 Door Truck,2,"$45,990"," 16,765 miles"
10,2020 CHEVROLET,SILVERADO 1500 CREW CAB,Custom Trail Boss Pickup 4D 5 3/4 ft,"V8, EcoTec3, 5.3 Liter",15 City / 20 Hwy,Silver,Jet Black,"Automatic, 6-Spd HD W/Overdrive",4 Door Truck,2,"$42,990","11,384 miles"
11,2019 HONDA,PASSPORT,Elite Sport Utility 4D,"V6, I-VTEC, 3.5 Liter",19 City / 24 Hwy,Black,Black,"Automatic, 9-Spd",4 Door SUV,2,"$37,590","7,539 miles"
12,2020 HYUNDAI,PALISADE,Limited Sport Utility 4D,"V6, GDI, 3.8 Liter",19 City / 26 Hwy,Gray,Beige,"Automatic, 8-Spd W/Shiftronic",4 Door SUV,2,"$41,990","30,644 miles"
13,2014 CHEVROLET,CORVETTE,Stingray Coupe 2D,"V8, 6.2 Liter",16 City / 28 Hwy,White,Red,"Automatic, 6-Spd W/Paddle Shift",2 Door Coupe,2,"$46,590","12,958 miles"
14,2020 HYUNDAI,PALISADE,SEL Sport Utility 4D,"V6, GDI, 3.8 Liter",19 City / 26 Hwy,Gray,Gray,"Automatic, 8-Spd W/Shiftronic",4 Door SUV,2,"$37,990","12,631 miles"
15,2014 TOYOTA,TUNDRA DOUBLE CAB,Limited Pickup 4D 6 1/2 ft,"V8, 5.7 Liter",13 City / 17 Hwy,Silver,Gray,"Automatic, 6-Spd W/Sequential Mode",4 Door Truck,2,"$36,590","27,228 miles"
16,2020 TOYOTA,HIGHLANDER,XLE Sport Utility 4D ,"V6, 3.5 Liter",20 City / 27 Hwy,Gray,Black,"Automatic, 8-Spd",4 Door SUV,2,"$34,990"," 31,062 miles"
17,2018 BMW,X5,xDrive35i Sport Utility 4D,"6-Cyl, Turbo, 3.0 Liter",18 City / 24 Hwy,Silver,Gray,Auto 8-Spd Spt Steptrnc,4 Door SUV,2,"$41,590","41,956 miles"
18,2018 AUDI,Q7,2.0T Premium Plus Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",19 City / 25 Hwy,White,Nougat Brown,"Auto, 8-Spd Tiptronic",4 Door SUV,2,"$38,590","27,240 miles"
19,2019 GMC,YUKON XL,Denali Sport Utility 4D,"V8, EcoTec3, 6.2 Liter",14 City / 20 Hwy,Black,Jet Black,"Automatic, 10-Spd W/Overdrive",4 Door SUV,2,"$51,990","58,424 miles"
20,2018 LEXUS,GX,GX 460 Sport Utility 4D ,"V8, 4.6 Liter",15 City / 18 Hwy,Blue,Other,"Auto, 6-Spd W/Seq Shft",4 Door SUV,2,"$38,990"," 32,634 miles"
21,2017 GMC,YUKON,SLE Sport Utility 4D ,"V8, EcoTec3, 5.3 Liter",16 City / 22 Hwy,White,Jet Black,"Auto, 6-Spd HD Overdrive",4 Door SUV,2,"$38,990"," 30,725 miles"
22,2019 JAGUAR,E-PACE,P250 S Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",21 City / 28 Hwy,Gray,Ebony,"Automatic, 9-Spd",4 Door SUV,2,"$34,990"," 11,442 miles"
