30,2018 ALFA ROMEO,STELVIO,Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",22 City / 28 Hwy,White,Black Interior Color,"Automatic, 8-Spd",4 Door SUV,2,"$29,990","12,209 miles"
31,2014 FORD,ESCAPE,Titanium Sport Utility 4D,"4-Cyl, EcoBoost, 2.0L",22 City / 30 Hwy,Black,Charcoal Black Leather Seat,"Auto, 6-Spd W/SelShft",4 Door SUV,2,"$13,590","89,131 miles"
32,2018 MAZDA,CX-5,Touring Sport Utility 4D,"4-Cyl, SKYACTIV-G, 2.5L",24 City / 31 Hwy,Silver,Black,"Auto, 6-Spd Manual Spt",4 Door SUV,1,"$17,990","55,395 miles"
33,2010 LEXUS,RX,RX 350 Sport Utility 4D,"V6, 3.5 Liter",18 City / 25 Hwy,Blue,Lt. Gray,"Automatic, 6-Spd W/Overdrive & Sequential Mode",4 Door SUV,1,"$14,990","99,634 miles"
34,2016 CHEVROLET,CRUZE LIMITED,LS Sedan 4D,"4-Cyl, ECOTEC, 1.8 Liter",22 City / 35 Hwy,Silver,Black,"Auto, 6-Spd Overdrive",4 Door Sedan,1,"$11,590","69,784 miles"
35,2014 MAZDA,MAZDA6,i Touring Sedan 4D,"4-Cyl, SKYACTIV-G, 2.5L",26 City / 38 Hwy,Gray,Black,"Auto, 6-Spd SKYACTIV W/MM",4 Door Sedan,1,"$12,590","94,184 miles"
36,2018 FIAT,500L,Trekking Hatchback 4D,"4-Cyl, Turbo, 1.4 Liter",22 City / 30 Hwy,Black,Black Interior Color,"Automatic, 6-Spd HD",4 Door Hatchback,2,"$14,990","35,395 miles"
37,2017 LAND ROVER,DISCOVERY SPORT,SE Sport Utility 4D ,"4-Cyl, Turbocharged, 2.0L",20 City / 25 Hwy,White,Black,"Automatic, 9-Spd",4 Door SUV,2,"$25,990"," 32,485 miles"
38,2015 ACURA,TLX,2.4 Sedan 4D,"4-Cyl, VTEC, 2.4 Liter",24 City / 35 Hwy,White,Brown,"Auto, 8-Spd DCT SptShft",4 Door Sedan,2,"$17,990","41,284 miles"
39,2014 BUICK,ENCLAVE,Premium Sport Utility 4D,"V6, 3.6 Liter",16 City / 22 Hwy,White,Brown,"Auto, 6-Spd Overdrive",4 Door SUV,2,"$20,990","86,205 miles"
40,2017 DODGE,GRAND CARAVAN PASSENGER,GT Minivan 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 25 Hwy,Black,Black Interior Color,"Automatic, 6-Spd",4 Door Minivan,2,"$15,990","75,696 miles"
41,2017 SUBARU,OUTBACK,3.6R Limited Wagon 4D,"6-Cyl, 3.6 Liter",20 City / 27 Hwy,Black,Black,"Auto, CVT Manual",4 Door Wagon,2,"$25,990","35,159 miles"
42,2014 CADILLAC,SRX,Premium Collection Sport Utility 4D,"V6, 3.6 Liter",16 City / 23 Hwy,Blue,Gray,"Auto, 6-Spd W/TAPshift",4 Door SUV,1,"$19,990","83,002 miles"
43,2017 CHEVROLET,IMPALA,Premier Sedan 4D,"V6, Flex Fuel, 3.6 Liter",18 City / 28 Hwy,Black,Jet Black/Dark Titanium,"Auto, 6-Spd Overdrive",4 Door Sedan,1,"$21,990","34,478 miles"
44,2015 GMC,ACADIA,SLE-1 Sport Utility 4D,"V6, 3.6 Liter",17 City / 24 Hwy,Beige,Black,"Automatic, 6-Spd",4 Door SUV,1,"$14,590","99,773 miles"
45,2014 VOLKSWAGEN,JETTA,2.0L TDI Sedan 4D,"4-Cyl, Turbo Dsl. 2.0L",29 City / 37 Hwy,Beige,Black,Auto 6-Spd DSG Tptrnc Spt,4 Door Sedan,2,"$11,990","68,295 miles"
46,2013 MERCEDES-BENZ,C-CLASS,C 250 Sport Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",22 City / 31 Hwy,Silver,Black,"Auto, 7-Spd Touch Shift",4 Door Sedan,2,"$15,990","35,947 miles"
47,2015 NISSAN,ALTIMA,2.5 S Sedan 4D,"4-Cyl, 2.5 Liter",27 City / 38 Hwy,Gray,Black,"Automatic, Xtronic CVT",4 Door Sedan,1,"$12,590","44,354 miles"
48,2015 HONDA,CR-V,EX Sport Utility 4D,"4-Cyl, I-VTEC, 2.4 Liter",27 City / 34 Hwy,Gray,Gray,"Automatic, CVT",4 Door SUV,1,"$14,990","60,757 miles"
49,2016 TOYOTA,COROLLA,LE Sedan 4D,"4-Cyl, 1.8 Liter",29 City / 38 Hwy,Blue,Beige,"Automatic, CVTi-S",4 Door Sedan,2,"$13,990","36,817 miles"
50,2009 INFINITI,G,G37 Sedan 4D,"V6, 3.7 Liter",18 City / 26 Hwy,Silver,Dk. Gray,"Automatic, 7-Spd W/Overdrive & Manual Mode",4 Door Sedan,1,"$12,990","71,089 miles"
51,2019 FORD,FIESTA,SE Hatchback 4D,"4-Cyl, 1.6 Liter",27 City / 37 Hwy,Gray,Charcoal Black Cloth Seats,"Automatic, 6-Spd PowerShift W/SelectShift",4 Door Hatchback,1,"$12,990","26,550 miles"
52,2016 CHEVROLET,IMPALA LIMITED,LT Sedan 4D,"V6, 3.6 Liter",18 City / 30 Hwy,White,Gray,"Automatic, 6-Spd",4 Door Sedan,1,"$11,590","42,788 miles"
53,2016 RAM,1500 CREW CAB,Lone Star Pickup 4D 5 1/2 ft ,"V8, HEMI, 5.7 Liter",15 City / 22 Hwy,Silver,Black / Diesel Gray Interior Colors,"Automatic, 8-Spd",4 Door Truck,2,"$26,990"," 49,127 miles"
54,2015 MINI,HARDTOP 2 DOOR,Cooper S Hatchback 2D,"4-Cyl, Turbo, 2.0 Liter",26 City / 33 Hwy,Orange,Black,"Auto, 6-Spd Steptronic",2 Door Hatchback,2,"$14,990","52,527 miles"
55,2017 FORD,EXPLORER,XLT Sport Utility 4D ,"V6, Flex Fuel, 3.5L",16 City / 23 Hwy,Red,Ebony Black Cloth Seats,"Auto, 6-Spd SelectShift",4 Door SUV,1,"$23,990"," 40,537 miles"
56,2018 AUDI,A6,3.0T Premium Plus Sedan 4D ,"V6, Supercharged, 3.0 Liter",20 City / 29 Hwy,Black,Nougat Brown,"Auto, 8-Spd Tiptronic",4 Door Sedan,1,"$30,990"," 40,637 miles"
57,2017 VOLKSWAGEN,PASSAT,1.8T R-Line Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",23 City / 34 Hwy,Gray,Black,"Auto, 6-Spd Tiptronic Spt",4 Door Sedan,2,"$13,590","93,333 miles"
58,2013 LEXUS,GS,GS 350 Sedan 4D,"V6, 3.5 Liter",19 City / 26 Hwy,Gray,Tan,"Automatic, 6-Spd",4 Door Sedan,2,"$22,990","37,302 miles"
59,2013 VOLKSWAGEN,PASSAT,2.5L SE Sedan 4D,"5-Cyl, 2.5 Liter",22 City / 31 Hwy,Silver,Black,"Auto, 6-Spd Tiptronic",4 Door Sedan,2,"$10,590","89,429 miles"
60,2017 BMW,4 SERIES,430i xDrive Gran Coupe 4D ,"4-Cyl, SULEV, 2.0T",23 City / 33 Hwy,Blue,Brown,"Auto, 8-Spd Sport",4 Door Coupe,1,"$27,990"," 21,300 miles"
61,2011 PORSCHE,CAYENNE,S Sport Utility 4D,"V8, 4.8 Liter",16 City / 22 Hwy,Gray,Black,"Auto, 8-Spd W/Tiptronic",4 Door SUV,2,"$26,590","58,209 miles"
62,2019 VOLVO,S60,T6 Momentum Sedan 4D ,"4-Cyl, Drive-E, Turbo, Supercharged, 2.0 Liter",21 City / 32 Hwy,Gray,Black,"Automatic, 8-Spd Geartronic W/Adaptive Shift",4 Door Sedan,2,"$26,990"," 15,165 miles"
63,2013 NISSAN,XTERRA,X Sport Utility 4D,"V6, 4.0 Liter",15 City / 20 Hwy,Red,Dk. Gray,"Automatic, 5-Spd",4 Door SUV,2,"$15,590","102,357 miles"
64,2013 LEXUS,ES,ES 350 Sedan 4D,"V6, 3.5 Liter",21 City / 31 Hwy,Red,Black,"Automatic, 6-Spd",4 Door Sedan,1,"$19,990","62,124 miles"
65,2016 FIAT,500X,Trekking Sport Utility 4D,"4-Cyl, MultiAir, 2.4L",22 City / 31 Hwy,Black,Black,"Automatic, 9-Spd",4 Door SUV,1,"$14,590","24,798 miles"
66,2018 CHEVROLET,TRAVERSE,LT Sport Utility 4D ,"V6, 3.6 Liter",18 City / 27 Hwy,Silver,Black,"Automatic, 9-Spd",4 Door SUV,2,"$24,990"," 45,061 miles"
67,2015 FORD,FOCUS,Titanium Hatchback 4D,"4-Cyl, Flex Fuel, 2.0L",26 City / 38 Hwy,Gray,Charcoal Black Leather Seat,"Auto, 6-Spd Pwr/SelShift",4 Door Hatchback,1,"$12,990","33,545 miles"
68,2019 DODGE,DURANGO,SXT Sport Utility 4D ,"V6, 3.6 Liter",19 City / 26 Hwy,Silver,Black,"Automatic, 8-Spd",4 Door SUV,1,"$24,990"," 32,653 miles"
69,2014 SUBARU,OUTBACK,2.5i Limited Wagon 4D,"4-Cyl, 2.5 Liter",24 City / 30 Hwy,Gray,Black,"Automatic, CVT W/Manual Mode",4 Door Wagon,1,"$14,990","87,031 miles"
70,2018 ALFA ROMEO,STELVIO,Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",22 City / 28 Hwy,Silver,Black/Black Interior Colors,"Automatic, 8-Spd",4 Door SUV,2,"$26,590"," 13,673 miles"
71,2018 FIAT,500,Pop Hatchback 2D,"4-Cyl, MultiAir, Turbo, 1.4 Liter",28 City / 33 Hwy,Blue,Beige,"Manual, 5-Spd",2 Door Hatchback,2,"$13,990","22,694 miles"
72,2018 MERCEDES-BENZ,GLC,GLC 300 Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",22 City / 28 Hwy,White,Beige,"Auto, 9-Spd 9G-Tronic",4 Door SUV,1,"$30,590"," 24,781 miles"
73,2018 ACURA,ILX,Sedan 4D,"4-Cyl, I-VTEC, 2.4 Liter",25 City / 35 Hwy,Gray,Black,"Auto, 8-Spd DCT SpdShft",4 Door Sedan,2,"$18,990","27,005 miles"
74,2015 TOYOTA,PRIUS,One Hatchback 4D,"4-Cyl, Hybrid, 1.8 Liter",51 City / 48 Hwy,Gray,Gray,"Automatic, CVT",4 Door Hatchback,1,"$11,990","102,267 miles"
75,2012 HONDA,CR-V,EX Sport Utility 4D,"4-Cyl, I-VTEC, 2.4 Liter",22 City / 30 Hwy,Brown,Gray,"Automatic, 5-Spd",4 Door SUV,2,"$14,990","36,487 miles"
76,2019 BMW,X3,sDrive30i Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",23 City / 30 Hwy,Black,Black,"Auto, 8-Spd Stptrnc Spt",4 Door SUV,2,"$34,990"," 14,433 miles"
77,2016 NISSAN,PATHFINDER,Platinum Sport Utility 4D,"V6, 3.5 Liter",20 City / 27 Hwy,Black,Beige,"Automatic, CVT",4 Door SUV,2,"$20,990","54,142 miles"
78,2020 JEEP,GLADIATOR,Sport Pickup 4D 5 ft ,"V6, VVT, 3.6 Liter",17 City / 22 Hwy,Silver,Black Interior Color,"Automatic, 8-Spd",4 Door Truck,2,"$34,990"," 30,688 miles"
79,2018 ACURA,ILX,Sedan 4D,"4-Cyl, I-VTEC, 2.4 Liter",25 City / 35 Hwy,Gray,Black,"Auto, 8-Spd DCT SpdShft",4 Door Sedan,2,"$18,990","27,005 miles"
80,2015 TOYOTA,PRIUS,One Hatchback 4D,"4-Cyl, Hybrid, 1.8 Liter",51 City / 48 Hwy,Gray,Gray,"Automatic, CVT",4 Door Hatchback,1,"$11,990","102,267 miles"
81,2012 HONDA,CR-V,EX Sport Utility 4D,"4-Cyl, I-VTEC, 2.4 Liter",22 City / 30 Hwy,Brown,Gray,"Automatic, 5-Spd",4 Door SUV,2,"$14,990","36,487 miles"
82,2019 BMW,X3,sDrive30i Sport Utility 4D ,"4-Cyl, Turbo, 2.0 Liter",23 City / 30 Hwy,Black,Black,"Auto, 8-Spd Stptrnc Spt",4 Door SUV,2,"$34,990"," 14,433 miles"
83,2016 NISSAN,PATHFINDER,Platinum Sport Utility 4D,"V6, 3.5 Liter",20 City / 27 Hwy,Black,Beige,"Automatic, CVT",4 Door SUV,2,"$20,990","54,142 miles"
84,2020 JEEP,GLADIATOR,Sport Pickup 4D 5 ft ,"V6, VVT, 3.6 Liter",17 City / 22 Hwy,Silver,Black Interior Color,"Automatic, 8-Spd",4 Door Truck,2,"$34,990"," 30,688 miles"
85,2014 CHEVROLET,CAMARO,LT Coupe 2D,"V6, 3.6 Liter",19 City / 30 Hwy,Red,Black,"Auto, 6-Spd W/TAPshift",2 Door Coupe,2,"$16,990","57,439 miles"
86,2017 LEXUS,NX,200t Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",22 City / 28 Hwy,White,Black,"Auto, 6-Spd W/Multi-Mode",4 Door SUV,1,"$24,590","46,163 miles"
87,2014 MAZDA,MAZDA6,i Touring Sedan 4D,"4-Cyl, SKYACTIV-G, 2.5L",26 City / 38 Hwy,White,Sand,"Auto, 6-Spd SKYACTIV W/MM",4 Door Sedan,2,"$12,990","89,620 miles"
88,2015 SUBARU,XV CROSSTREK,Limited Sport Utility 4D,"4-Cyl, PZEV, 2.0 Liter",26 City / 33 Hwy,White,Black,"Auto, CVT Manual",4 Door SUV,1,"$17,990","71,895 miles"
89,2019 CHEVROLET,CAMARO,LT Convertible 2D ,"V6, 3.6 Liter",19 City / 29 Hwy,Silver,Black,"Automatic, 8-Spd",2 Door Convertible,1,"$23,990"," 24,180 miles"
90,2019 MAZDA,CX-5,Signature Sport Utility 4D ,"4-Cyl, SKYACTIV-G, Turbo, 2.5 Liter",22 City / 27 Hwy,Blue,Deep Red,"Automatic, 6-Spd SKYACTIV-Drive W/Manual & Sport Modes",4 Door SUV,2,"$28,990"," 19,958 miles"
91,2018 NISSAN,TITAN CREW CAB,SV Pickup 4D 5 1/2 ft,"V8, 5.6 Liter",15 City / 21 Hwy,Black,Black,"Automatic, 7-Spd",4 Door Truck,1,"$27,990","58,982 miles"
92,2018 JEEP,CHEROKEE,Latitude Plus Sport Utility 4D ,"4-Cyl, 2.4 Liter",21 City / 30 Hwy,Gray,Black,"Automatic, 9-Spd",4 Door SUV,1,"$17,590"," 40,696 miles"
93,2016 FORD,ESCAPE,SE Sport Utility 4D,"4-Cyl, 2.5 Liter",22 City / 31 Hwy,Black,Charcoal Black Cloth Seats,"Auto, 6-Spd SelectShift",4 Door SUV,2,"$12,990","91,023 miles"
94,2019 FORD,ECOSPORT,SE Sport Utility 4D,"4-Cyl, 2.0 Liter",23 City / 29 Hwy,Blue,Ebony Blk Unique Cloth Seat,"Automatic, 6-Spd W/SelectShift",4 Door SUV,1,"$16,990","18,376 miles"
95,2018 HONDA,CLARITY PLUG-IN HYBRID,Sedan 4D,"4-Cyl, Hybrid, 1.5 Liter",44 City / 40 Hwy,Green,Beige,"Automatic, ECVT",4 Door Sedan,2,"$20,990","9,768 miles"
96,2015 LEXUS,RC,RC 350 Coupe 2D,"V6, 3.5 Liter",19 City / 28 Hwy,White,Brown,"Automatic, 8-Spd",2 Door Coupe,1,"$27,990","61,284 miles"
97,2015 HONDA,CIVIC,LX Sedan 4D,"4-Cyl, I-VTEC, 1.8 Liter",30 City / 39 Hwy,Gray,Beige,"Automatic, CVT",4 Door Sedan,1,"$13,590","42,600 miles"
98,2013 HYUNDAI,SANTA FE SPORT,2.0T Sport Utility 4D,"4-Cyl, Turbo, GDI, 2.0L",19 City / 24 Hwy,Red,Beige,"Auto, 6-Spd W/Shftrnc",4 Door SUV,2,"$14,990","82,700 miles"
99,2017 AUDI,A3,Premium Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",24 City / 31 Hwy,Red,Beige,"Auto, 6-Spd S Tronic",4 Door Sedan,2,"$21,990","27,443 miles"
100,2017 GMC,ACADIA,SLT-2 Sport Utility 4D,"V6, 3.6 Liter",18 City / 25 Hwy,Burgundy,Gray,"Automatic, 6-Spd",4 Door SUV,2,"$22,990","72,009 miles"
101,2019 VOLVO,S60,T6 R-Design Sedan 4D ,"4-Cyl, Drive-E, Turbo, Supercharged, 2.0 Liter",21 City / 32 Hwy,Blue,Black,"Automatic, 8-Spd Geartronic W/Adaptive Shift",4 Door Sedan,1,"$33,990"," 15,419 miles"
102,2018 KIA,SOUL,+ Wagon 4D,"4-Cyl, 2.0 Liter",25 City / 30 Hwy,Red,Black,"Automatic, 6-Spd W/Sportmatic",4 Door Wagon,2,"$11,990","58,767 miles"
103,2019 DODGE,JOURNEY,SE Sport Utility 4D,"V6, 3.6 Liter",17 City / 25 Hwy,Red,Black,"Automatic, 6-Spd W/AutoStick",4 Door SUV,2,"$18,990","15,863 miles"
104,2014 JEEP,GRAND CHEROKEE,Limited Sport Utility 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 24 Hwy,Gray,Black,"Automatic, 8-Spd",4 Door SUV,1,"$18,990","92,673 miles"
105,2018 GMC,TERRAIN,SLE Sport Utility 4D,"4-Cyl, 1.5 Liter",24 City / 28 Hwy,Red,Jet Black,"Auto, 9-Spd W/OD",4 Door SUV,2,"$19,990","19,243 miles"
106,2017 CHEVROLET,CAMARO,LT Coupe 2D ,"4-Cyl, Turbo, 2.0 Liter",22 City / 31 Hwy,Blue,Gray,"Automatic, 8-Spd",2 Door Coupe,2,"$22,990"," 11,036 miles"
107,2016 FIAT,500X,Trekking Sport Utility 4D,"4-Cyl, MultiAir, 2.4L",22 City / 31 Hwy,Red,Nero (Black) Interior Color,"Automatic, 9-Spd",4 Door SUV,1,"$12,990","37,157 miles"
108,2015 MASERATI,GHIBLI,Sedan 4D,"V6, Twin Turbo, 3.0 Liter",15 City / 25 Hwy,White,Tan,"Auto, 8-Spd Manual",4 Door Sedan,2,"$27,990","34,547 miles"
109,2016 CHEVROLET,EQUINOX,LT Sport Utility 4D,"4-Cyl, 2.4 Liter",22 City / 32 Hwy,Gray,Gray,"Automatic, 6-Spd",4 Door SUV,2,"$15,590","53,816 miles"
110,2012 ACURA,TSX,Sedan 4D,"4-Cyl, VTEC, 2.4 Liter",22 City / 31 Hwy,Gray,Black,"Auto, 5-Spd SportShift",4 Door Sedan,2,"$14,590","91,611 miles"
111,2015 FORD,MUSTANG,GT Premium Coupe 2D,"V8, 5.0 Liter",16 City / 25 Hwy,Orange,Ebony Leather Grain Sts,"Auto, 6-Spd SelectShift",2 Door Coupe,1,"$28,990","29,253 miles"
112,2019 CHEVROLET,CAMARO,LT Convertible 2D ,"V6, 3.6 Liter",19 City / 29 Hwy,Gray,Black,"Automatic, 8-Spd",2 Door Convertible,1,"$22,990"," 23,887 miles"
113,2013 MINI,HARDTOP,Cooper Hatchback 2D,"4-Cyl, 1.6 Liter",28 City / 36 Hwy,White,Black,"Auto, 6-Spd Steptronic",2 Door Hatchback,2,"$10,590","89,072 miles"
114,2015 SUBARU,XV CROSSTREK,Limited Sport Utility 4D,"4-Cyl, PZEV, 2.0 Liter",26 City / 33 Hwy,Green,Black,"Auto, CVT Manual",4 Door SUV,1,"$17,990","59,214 miles"
115,2016 NISSAN,ROGUE,SL Sport Utility 4D,"4-Cyl, 2.5 Liter",26 City / 33 Hwy,Silver,Black,"Auto, CVT Xtronic",4 Door SUV,1,"$13,990","95,888 miles"
116,2012 LEXUS,CT,CT 200h Premium Hatchback 4D,"4-Cyl, Hybrid, 1.8 Liter",43 City / 40 Hwy,Red,Tan,"Automatic, CVT",4 Door Hatchback,1,"$14,990","49,755 miles"
117,2016 FORD,FOCUS,SE Sedan 4D,"4-Cyl, Flex Fuel, 2.0L",26 City / 38 Hwy,Red,Black,"Auto, 6-Spd Power/Select",4 Door Sedan,1,"$9,990","80,998 miles"
118,2014 HONDA,CR-V,EX-L Sport Utility 4D,"4-Cyl, I-VTEC, 2.4 Liter",23 City / 31 Hwy,Blue,Gray,"Automatic, 5-Spd",4 Door SUV,1,"$14,990","80,335 miles"
119,2018 MAZDA,MAZDA3,Touring Hatchback 4D,"4-Cyl, SKYACTIV-G, 2.5L",26 City / 35 Hwy,Red,Black,"Auto, 6-Spd SKYACTIV-Drv",4 Door Hatchback,1,"$14,590","78,550 miles"
120,2016 KIA,CADENZA,Sedan 4D ,"V6, GDI, 3.3 Liter",19 City / 28 Hwy,Black,Black,"Auto, 6-Spd OD Sprtmtc",4 Door Sedan,2,"$16,990"," 33,007 miles"
121,2016 AUDI,A3,1.8T Premium Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",23 City / 33 Hwy,Black,Gray,"Auto, 6-Spd S Tronic",4 Door Sedan,1,"$17,990","52,010 miles"
122,2014 CHEVROLET,TRAVERSE,LTZ Sport Utility 4D,"V6, 3.6 Liter",16 City / 23 Hwy,Gray,Gray,"Automatic, 6-Spd",4 Door SUV,2,"$18,990","84,887 miles"
123,2014 KIA,FORTE,EX Sedan 4D,"4-Cyl, GDI, 2.0 Liter",24 City / 36 Hwy,Gray,Gray,"Auto, 6-Spd W/Sportmatic & Active ECO System",4 Door Sedan,1,"$9,990","97,137 miles"
124,2017 HYUNDAI,TUCSON,Night Sport Utility 4D,"4-Cyl, Turbo, 1.6 Liter",25 City / 30 Hwy,Blue,Black,"Auto, 7-Spd W/EcoShift",4 Door SUV,2,"$18,990","34,478 miles"
